annotation_lookup_t,annotation_lookup_x,annotation_lookup_y,annotation_lookup_z,approximate_center_error_voxels,approximate_length_error_voxels,approximate_quaternion_error_deg,center_t,center_x,center_y,center_z,dataset,evaluated,exact_center_error_voxels,index,metric_basis,mode,nematic_axis_error_deg,predicted_decode_center_distance,predicted_decode_quality_ratio,predicted_length_npz,predicted_raster_span,skip_reason,truth_center_x,truth_center_y,truth_center_z,truth_decode_center_distance,truth_decode_quality_ratio,truth_length_from_label_centroids,truth_raster_span,truth_rendered_time_offset
3.5,166.5,219.0,129.0,,7.8480080919149575,,3.5,166.5,219.0,129.0,gastruloid_nuclei,True,2.692582403567252,81,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,55.00616137927529,1.224744871391589,286.50488353901886,,17.747503028526623,,166.5,221.5,128.0,,,9.899494936611665,,
4.0,322.0,88.0,78.0,,0.5504295553920713,,4.0,322.0,88.0,78.0,gastruloid_nuclei,True,0.8660254037844386,82,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,6.312269565319907,0.8660254037844386,148.52892376165323,,14.516089617927292,,322.5,88.5,78.5,,,15.066519173319364,,
2.0,128.0,191.0,58.0,,0.8326147940125157,,2.0,128.0,191.0,58.0,gastruloid_nuclei,True,0.7071067811865476,83,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,16.244998446193538,0.8660254037844386,97.6033540681489,,11.414833919903375,,128.0,191.5,58.5,,,12.24744871391589,,
8.0,144.0,121.0,64.0,,2.2524493849800216,,8.0,144.0,121.0,64.0,gastruloid_nuclei,True,0.0,84,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,23.779914433095207,0.8660254037844386,107.87641276243191,,12.444489071719048,,144.0,121.0,64.0,,,14.696938456699069,,
4.0,307.0,221.0,87.0,,2.592736009101074,,4.0,307.0,221.0,87.0,gastruloid_nuclei,True,0.7071067811865476,85,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,17.109933532949928,0.8660254037844386,124.8367469056874,,11.75996408530625,,307.0,221.5,87.5,,,14.352700094407323,,
2.0,320.0,188.0,55.0,,0.809718446190935,,2.0,320.0,188.0,55.0,gastruloid_nuclei,True,0.7071067811865476,86,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,5.076973821730412,0.8660254037844386,186.66586869919414,,16.797098415468074,,320.5,188.5,55.0,,,17.60681686165901,,
4.5,154.0,172.5,93.0,,2.0806030635903348,,4.5,154.0,172.5,93.0,gastruloid_nuclei,True,2.5,87,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,13.236651049520104,1.224744871391589,181.84810510921827,,15.065825135891913,,152.0,172.5,94.5,,,17.146428199482248,,
3.0,150.0,171.0,42.0,,1.7195804491079745,,3.0,150.0,171.0,42.0,gastruloid_nuclei,True,0.0,88,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,7.959440962980837,0.8660254037844386,202.0697989901966,,15.83034832567627,,150.0,171.0,42.0,,,17.549928774784245,,
4.0,111.0,221.0,55.0,,1.1739115593665588,,4.0,111.0,221.0,55.0,gastruloid_nuclei,True,0.7071067811865476,89,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,12.676678649580651,0.8660254037844386,156.47790006960952,,14.212316369771857,,111.5,221.0,55.5,,,13.038404810405298,,
5.0,255.0,178.0,66.0,,1.4949972819912638,,5.0,255.0,178.0,66.0,gastruloid_nuclei,True,0.5,90,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,19.835264712627552,0.8660254037844386,237.5338294501606,,16.083398549255683,,255.5,178.0,66.0,,,17.578395831246947,,
3.0,216.0,227.0,106.0,,1.0626172753714833,,3.0,216.0,227.0,106.0,gastruloid_nuclei,True,0.0,91,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,5.024548933813679,0.8660254037844386,223.49760901253674,,17.04815300090335,,216.0,227.0,106.0,,,18.110770276274835,,
3.0,170.0,68.0,82.0,,1.7679103436037593,,3.0,170.0,68.0,82.0,gastruloid_nuclei,True,0.7071067811865476,92,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,20.55634198332296,0.8660254037844386,106.12063961157448,,14.785035013643089,,170.5,68.5,82.0,,,16.55294535724685,,
8.0,81.0,84.0,98.0,,2.9358953747870267,,8.0,81.0,84.0,98.0,gastruloid_nuclei,True,0.0,93,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,8.723176168606672,0.8660254037844386,138.27401798335245,,13.064104625212973,,81.0,84.0,98.0,,,16.0,,
5.0,197.0,132.0,38.0,,2.5878307888947845,,5.0,197.0,132.0,38.0,gastruloid_nuclei,True,0.7071067811865476,94,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,78.93693606019438,0.8660254037844386,161.90003099741944,,14.790316408087982,,197.5,132.5,38.0,,,17.378147196982766,,
6.0,188.0,117.0,39.0,,3.7560920931361235,,6.0,188.0,117.0,39.0,gastruloid_nuclei,True,0.7071067811865476,95,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,36.390079904513534,0.8660254037844386,169.0886729223197,,14.519574789360943,,188.5,117.5,39.0,,,18.275666882497067,,
2.0,208.0,126.0,125.0,,3.959650439547165,,2.0,208.0,126.0,125.0,gastruloid_nuclei,True,0.7071067811865476,96,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,15.604557041690112,0.8660254037844386,125.74548826779257,,13.069735926379238,,208.5,126.5,125.0,,,17.029386365926403,,
5.0,293.0,136.0,92.0,,3.517675728359615,,5.0,293.0,136.0,92.0,gastruloid_nuclei,True,0.7071067811865476,97,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,14.80393813023208,0.8660254037844386,110.48406394412777,,11.77938281241874,,293.0,136.5,92.5,,,15.297058540778355,,
4.0,270.0,183.0,41.0,,0.749011760554442,,4.0,270.0,183.0,41.0,gastruloid_nuclei,True,0.5,98,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,16.241642570799247,0.8660254037844386,164.10339016504489,,16.78023130243584,,270.0,183.5,41.0,,,16.0312195418814,,
5.0,228.0,165.0,115.0,,4.1655276246289485,,5.0,228.0,165.0,115.0,gastruloid_nuclei,True,0.5,99,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,3.371717209891981,0.8660254037844386,177.648714513972,,13.068160314985137,,228.5,165.0,115.0,,,17.233687939614086,,
3.0,192.0,82.0,78.0,,4.933658125263719,,3.0,192.0,82.0,78.0,gastruloid_nuclei,True,0.7071067811865476,100,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,10.953077505530308,0.8660254037844386,107.87641276243183,,12.444489071719048,,192.5,82.5,78.0,,,17.378147196982766,,
4.0,91.0,109.0,63.0,,0.9928852267480579,,4.0,91.0,109.0,63.0,gastruloid_nuclei,True,0.5,101,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,13.713263652860189,0.8660254037844386,107.21317655626802,,10.711814683971568,,91.0,109.0,63.5,,,11.704699910719626,,
4.0,78.0,205.0,93.0,,1.8010232725190463,,4.0,78.0,205.0,93.0,gastruloid_nuclei,True,0.9013878188659973,102,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,13.328362681943432,0.8660254037844386,140.77205963965721,,14.237991659826395,,78.0,205.75,93.5,,,16.03901493234544,,
3.0,72.0,227.0,116.0,,4.348349396996225,,3.0,72.0,227.0,116.0,gastruloid_nuclei,True,0.0,103,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,4.441432821910336,0.8660254037844386,141.73350451264946,,13.651650603003775,,72.0,227.0,116.0,,,18.0,,
2.0,188.0,167.0,76.0,,2.3918582875770635,,2.0,188.0,167.0,76.0,gastruloid_nuclei,True,0.8660254037844386,104,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,3.432384370887498,0.8660254037844386,210.2406477779536,,15.580342468034365,,188.5,167.5,76.5,,,17.97220075561143,,
7.0,285.0,191.0,114.0,,6.7024859603739735,,7.0,285.0,191.0,114.0,gastruloid_nuclei,True,0.8660254037844386,105,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,24.49579159434691,0.8660254037844386,99.18267964213447,,11.045753388924876,,285.5,191.5,114.5,,,17.74823934929885,,
7.0,43.0,99.0,83.0,,2.415695943348924,,7.0,43.0,99.0,83.0,gastruloid_nuclei,True,0.5,106,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,18.064864955390625,0.8660254037844386,100.761751466365,,11.761750935408902,,43.0,99.0,83.5,,,14.177446878757825,,
7.0,38.0,124.0,142.0,,3.5428338294440582,,7.0,38.0,124.0,142.0,gastruloid_nuclei,True,0.7071067811865476,107,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,29.826892632913342,0.8660254037844386,160.36650869814724,,13.950021855091842,,38.0,124.5,142.5,,,17.4928556845359,,
5.0,136.0,79.0,105.0,,3.853349451881618,,5.0,136.0,79.0,105.0,gastruloid_nuclei,True,0.0,108,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,11.93355532665882,0.8660254037844386,140.9699165546284,,13.351301082203635,,136.0,79.0,105.0,,,17.204650534085253,,
6.0,270.0,114.0,65.0,,2.1300476838791838,,6.0,270.0,114.0,65.0,gastruloid_nuclei,True,0.5,109,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,12.05512978536201,0.8660254037844386,159.9326149019169,,14.75189533225495,,270.5,114.0,65.0,,,16.881943016134134,,
7.0,115.0,71.0,96.0,,0.8860466161848084,,7.0,115.0,71.0,96.0,gastruloid_nuclei,True,0.5,110,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,9.798510758306682,0.8660254037844386,113.43339483558921,,12.418088079465262,,115.0,71.5,96.0,,,13.30413469565007,,
7.0,199.0,114.0,88.0,,4.663366508798061,,7.0,199.0,114.0,88.0,gastruloid_nuclei,True,0.5,111,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,16.267115311109976,0.8660254037844386,130.30998588097373,,13.364389868521885,,199.0,114.0,88.5,,,18.027756377319946,,
4.0,208.0,152.0,119.0,,2.6555096353866112,,4.0,208.0,152.0,119.0,gastruloid_nuclei,True,0.0,112,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,12.07705717981234,0.8660254037844386,162.42084360617363,,13.957738090449539,,208.0,152.0,119.0,,,16.61324772583615,,
7.0,162.0,89.0,134.0,,0.5751519533691472,,7.0,162.0,89.0,134.0,gastruloid_nuclei,True,0.5,113,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,16.632548838141656,0.8660254037844386,210.2406477779534,,15.580342468034363,,162.5,89.0,134.0,,,16.15549442140351,,
5.0,92.0,61.0,92.0,,1.5234633894899758,,5.0,92.0,61.0,92.0,gastruloid_nuclei,True,0.7071067811865476,114,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,10.07415623982199,0.8660254037844386,189.56969253670636,,15.029481967756873,,92.0,61.5,92.5,,,16.55294535724685,,
5.0,209.0,67.0,147.0,,2.737118247007148,,5.0,209.0,67.0,147.0,gastruloid_nuclei,True,0.0,115,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,21.965761181561888,0.8660254037844386,74.5490860193143,,9.095041319192084,,209.0,67.0,147.0,,,11.832159566199232,,
6.0,108.0,169.0,52.0,,1.8999037770466192,,6.0,108.0,169.0,52.0,gastruloid_nuclei,True,0.5,116,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,7.7941677177642035,0.8660254037844386,106.52127547020154,,12.417917286229734,,108.0,169.5,52.0,,,14.317821063276353,,
5.0,234.0,106.0,46.0,,2.9015836672443367,,5.0,234.0,106.0,46.0,gastruloid_nuclei,True,0.0,117,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,8.183751051662643,0.8660254037844386,69.54305464654806,,9.90466480762136,,234.0,106.0,46.0,,,12.806248474865697,,
3.0,63.0,84.0,120.0,,6.536299255435317,,3.0,63.0,84.0,120.0,gastruloid_nuclei,True,0.0,118,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,15.05781761903995,0.8660254037844386,212.32126290579757,,16.787508323945886,,63.0,84.0,120.0,,,23.323807579381203,,
4.0,300.0,124.0,59.0,,2.7148286641918187,,4.0,300.0,124.0,59.0,gastruloid_nuclei,True,0.5,119,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,3.343942591552132,0.8660254037844386,106.52127547020139,,12.417917286229738,,300.0,124.0,59.5,,,15.132745950421556,,
2.0,123.0,227.0,86.0,,0.02571146678450731,,2.0,123.0,227.0,86.0,gastruloid_nuclei,True,0.8660254037844386,120,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,4.040593035511655,0.8660254037844386,85.085583957956,,10.318368966004094,,123.5,227.5,86.5,,,10.344080432788601,,
6.0,158.0,67.0,115.0,,8.164698102539191,,6.0,158.0,67.0,115.0,gastruloid_nuclei,True,0.0,121,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,4.288867401743579,0.8660254037844386,84.95269514345159,,11.431219839726232,,158.0,67.0,115.0,,,19.595917942265423,,
2.0,232.0,199.0,115.0,,1.5960456333483286,,2.0,232.0,199.0,115.0,gastruloid_nuclei,True,0.7071067811865476,122,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,11.08887363703433,0.8660254037844386,205.7026209738867,,16.087422379537767,,232.5,199.0,115.5,,,14.491376746189438,,
2.0,170.0,220.0,91.0,,7.073147849724656,,2.0,170.0,220.0,91.0,gastruloid_nuclei,True,0.5,123,released prediction raster plus released raw daughter-label centroids,matched_groundtruth_centers,6.163578317483242,0.8660254037844386,101.64133503609236,,11.065209297492398,,170.0,220.5,91.0,,,18.138357147217054,,
2.5,274.0,61.5,111.0,,4.450890110474809,,2.0,275.0,62.0,112.0,gastruloid_nuclei,True,1.3228756555322954,0,released prediction raster plus released raw daughter-label centroids,predicted_centers,8.503157631060459,0.8660254037844386,123.30774474037882,,13.041965574061091,,275.5,61.0,111.5,,,17.4928556845359,,
3.5,126.0,228.0,62.0,,3.1101664743124964,,3.0,126.0,229.0,63.0,gastruloid_nuclei,True,0.8660254037844386,1,released prediction raster plus released raw daughter-label centroids,predicted_centers,14.083804173494515,0.8660254037844386,274.69944831192396,,19.047543924821724,,126.0,228.5,63.5,,,15.937377450509228,,
9.0,205.0,184.0,135.0,,0.780174190309582,,9.0,205.0,184.0,136.0,gastruloid_nuclei,True,1.118033988749895,2,released prediction raster plus released raw daughter-label centroids,predicted_centers,11.404902173387566,0.8660254037844386,147.7615265244644,,13.933120628275487,,205.0,184.5,135.0,,,13.152946437965905,,
9.0,250.0,115.0,62.0,,0.2693496363071439,,9.0,249.0,114.0,64.0,gastruloid_nuclei,True,2.449489742783178,3,released prediction raster plus released raw daughter-label centroids,predicted_centers,14.267676664281689,0.8660254037844386,211.08160928093983,,17.730650363692856,,250.0,115.0,62.0,,,18.0,,
9.0,43.0,147.0,92.0,,2.9700675973728377,,9.0,44.0,148.0,91.0,gastruloid_nuclei,True,1.5,4,released prediction raster plus released raw daughter-label centroids,predicted_centers,6.229431449339637,0.8660254037844386,136.1678397231858,,12.424736720967815,,43.5,147.0,92.0,,,15.394804318340652,,
9.0,69.0,135.0,124.0,,0.3811583859297176,,9.0,69.0,135.0,122.0,gastruloid_nuclei,True,2.0615528128088303,5,released prediction raster plus released raw daughter-label centroids,predicted_centers,15.831809461791227,0.8660254037844386,125.74548826779264,,13.069735926379238,,69.5,135.0,124.0,,,12.68857754044952,,
9.0,229.0,104.0,152.0,,1.523978304643327,,9.0,230.0,105.0,153.0,gastruloid_nuclei,True,1.5,6,released prediction raster plus released raw daughter-label centroids,predicted_centers,11.193121965572043,0.8660254037844386,223.49760901253683,,17.04815300090335,,229.0,104.5,152.0,,,15.524174696260024,,
9.0,241.0,232.0,74.0,,0.060827929527896174,,9.0,243.0,230.0,74.0,gastruloid_nuclei,True,3.2015621187164243,7,released prediction raster plus released raw daughter-label centroids,predicted_centers,9.89879989157297,0.8660254037844386,91.8867626075543,,11.060827929527896,,241.0,232.5,74.0,,,11.0,,
9.0,243.0,49.0,116.0,,0.5920223141435876,,9.0,242.0,51.0,118.0,gastruloid_nuclei,True,2.692582403567252,8,released prediction raster plus released raw daughter-label centroids,predicted_centers,8.670798405358731,0.8660254037844386,102.0592756129092,,11.777294562709393,,243.0,49.5,116.0,,,12.36931687685298,,
7.5,87.0,203.5,59.5,,2.711573523074364,,7.0,85.0,204.0,62.0,gastruloid_nuclei,True,3.082207001484488,9,released prediction raster plus released raw daughter-label centroids,predicted_centers,7.109403459153257,0.8660254037844386,177.64871451397207,,13.068160314985136,,84.5,204.0,59.0,,,15.7797338380595,,
9.0,172.0,164.0,116.0,,8.107356829642661,,8.0,172.0,164.0,119.0,gastruloid_nuclei,True,3.2015621187164243,10,released prediction raster plus released raw daughter-label centroids,predicted_centers,84.11273667601976,0.8660254037844386,63.42588317106818,,7.672377008416838,,172.0,164.5,116.0,,,15.7797338380595,,
9.0,264.0,72.0,132.0,,0.5001257672155486,,9.0,266.0,73.0,134.0,gastruloid_nuclei,True,2.345207879911715,11,released prediction raster plus released raw daughter-label centroids,predicted_centers,0.914688837829622,0.8660254037844386,110.75174606646983,,11.416249520597436,,264.5,72.0,132.5,,,11.916375287812984,,
9.0,317.0,147.0,88.0,,2.1691016612926877,,9.0,318.0,147.0,91.0,gastruloid_nuclei,True,3.082207001484488,12,released prediction raster plus released raw daughter-label centroids,predicted_centers,3.0979939112371584,0.8660254037844386,218.69023144430835,,15.323754023243213,,317.5,147.5,88.0,,,17.4928556845359,,
9.0,116.0,118.0,59.0,,0.5250047499079109,,9.0,116.0,119.0,62.0,gastruloid_nuclei,True,2.598076211353316,13,released prediction raster plus released raw daughter-label centroids,predicted_centers,12.804571399884363,0.8660254037844386,203.95590931191217,,15.05084379624186,,116.5,118.5,59.5,,,14.52583904633395,,
9.0,301.0,168.0,141.0,,1.7289126605695024,,9.0,302.0,168.0,144.0,gastruloid_nuclei,True,2.598076211353316,14,released prediction raster plus released raw daughter-label centroids,predicted_centers,4.917448630148775,0.8660254037844386,125.74548826779292,,13.06973592637924,,301.5,168.5,141.5,,,14.798648586948742,,
4.0,69.0,92.0,82.0,,0.8874646724536994,,4.0,70.0,93.0,82.0,gastruloid_nuclei,True,1.118033988749895,15,released prediction raster plus released raw daughter-label centroids,predicted_centers,5.037665772015648,0.8660254037844386,207.50866967842117,,16.57678452411928,,69.0,92.5,82.0,,,17.46424919657298,,
3.5,227.0,215.5,61.5,,1.4373377947676431,,3.0,226.0,215.0,67.0,gastruloid_nuclei,True,3.082207001484488,16,released prediction raster plus released raw daughter-label centroids,predicted_centers,10.830030732421395,0.8660254037844386,135.70525131525392,,14.215138047730886,,226.0,215.5,64.0,,,15.652475842498529,,
2.0,97.0,132.0,85.0,,1.2241349707852542,,2.0,98.0,132.0,85.0,gastruloid_nuclei,True,1.0,17,released prediction raster plus released raw daughter-label centroids,predicted_centers,6.701839834110754,0.8660254037844386,116.99652218493458,,13.336084807775782,,97.0,132.0,85.0,,,14.560219778561036,,
2.0,305.0,99.0,52.0,,1.7959382621336566,,2.0,305.0,100.0,54.0,gastruloid_nuclei,True,2.1213203435596424,18,released prediction raster plus released raw daughter-label centroids,predicted_centers,5.816526872053925,0.8660254037844386,220.11345395833223,,16.03661623799335,,305.5,99.5,52.0,,,17.832554500127006,,
3.0,272.0,209.0,61.0,,0.03619612904674163,,3.0,272.0,209.0,62.0,gastruloid_nuclei,True,1.118033988749895,19,released prediction raster plus released raw daughter-label centroids,predicted_centers,6.9203914738207075,0.8660254037844386,177.8081042182679,,14.767115991702976,,272.5,209.0,61.0,,,14.730919862656235,,
3.0,84.0,234.0,103.0,,1.2541584634952034,,3.0,85.0,233.0,104.0,gastruloid_nuclei,True,1.5,20,released prediction raster plus released raw daughter-label centroids,predicted_centers,19.26512362153539,0.8660254037844386,111.93417855743482,,11.434419076954317,,84.5,234.0,103.0,,,12.68857754044952,,
3.0,319.0,120.0,53.0,,2.7449114637106327,,3.0,320.0,121.0,54.0,gastruloid_nuclei,True,1.224744871391589,21,released prediction raster plus released raw daughter-label centroids,predicted_centers,5.138006525378842,0.8660254037844386,216.63711120946573,,17.509734523944033,,319.5,120.5,53.0,,,14.7648230602334,,
2.0,50.0,117.0,113.0,,0.35162765759282877,,2.0,51.0,117.0,114.0,gastruloid_nuclei,True,1.224744871391589,22,released prediction raster plus released raw daughter-label centroids,predicted_centers,13.276015391151743,0.8660254037844386,113.83024302080997,,10.325450594438482,,50.5,117.5,113.0,,,10.677078252031311,,
6.0,227.0,184.0,148.0,,0.006501953319402176,,6.0,228.0,185.0,147.0,gastruloid_nuclei,True,1.6583123951777,23,released prediction raster plus released raw daughter-label centroids,predicted_centers,1.7485085229260766,0.8660254037844386,162.4208436061737,,13.957738090449539,,227.5,184.5,148.5,,,13.96424004376894,,
9.0,140.0,143.0,44.0,,0.23671793227524063,,9.0,142.0,145.0,47.0,gastruloid_nuclei,True,4.123105625617661,24,released prediction raster plus released raw daughter-label centroids,predicted_centers,5.372042895828479,0.8660254037844386,169.0886729223194,,14.519574789360941,,140.0,143.0,44.0,,,14.2828568570857,,
8.0,312.0,80.0,137.0,,0.5346365000136721,,8.0,310.0,79.0,137.0,gastruloid_nuclei,True,2.958039891549808,25,released prediction raster plus released raw daughter-label centroids,predicted_centers,18.679951108537498,0.8660254037844386,161.42204152707063,,15.060475546347622,,312.5,80.5,137.5,,,14.52583904633395,,
6.0,211.0,98.0,57.0,,0.13011409621350722,,6.0,211.0,99.0,57.0,gastruloid_nuclei,True,0.7071067811865476,26,released prediction raster plus released raw daughter-label centroids,predicted_centers,3.2109941974222442,0.8660254037844386,121.40506219185252,,13.060791862059412,,211.0,98.5,57.5,,,13.19090595827292,,
2.0,167.0,146.0,136.0,,2.8462494430084835,,2.0,165.0,147.0,138.0,gastruloid_nuclei,True,2.692582403567252,27,released prediction raster plus released raw daughter-label centroids,predicted_centers,32.338907947931034,0.8660254037844386,113.43339483558924,,12.418088079465264,,167.0,146.0,136.5,,,15.264337522473747,,
8.0,262.0,56.0,77.0,,0.7991437031337227,,8.0,263.0,57.0,78.0,gastruloid_nuclei,True,1.224744871391589,28,released prediction raster plus released raw daughter-label centroids,predicted_centers,36.90427808394609,0.8660254037844386,75.44647936920215,,10.28597668363886,,262.5,56.5,77.0,,,9.486832980505138,,
7.0,265.0,227.0,145.0,,0.3963413683048529,,7.0,265.0,226.0,146.0,gastruloid_nuclei,True,1.8708286933869707,29,released prediction raster plus released raw daughter-label centroids,predicted_centers,19.247347202680945,0.8660254037844386,186.87695893997815,,16.5827554245435,,265.5,227.5,145.0,,,16.186414056238647,,
4.0,277.0,108.0,85.0,,2.2974846025643245,,4.0,278.0,109.0,86.0,gastruloid_nuclei,True,1.224744871391589,30,released prediction raster plus released raw daughter-label centroids,predicted_centers,9.02720295449812,0.8660254037844386,159.44619611289747,,14.49537102118234,,277.0,108.5,85.5,,,16.792855623746664,,
5.0,84.0,165.0,93.0,,1.3305999657246694,,5.0,85.0,164.0,94.0,gastruloid_nuclei,True,2.0615528128088303,31,released prediction raster plus released raw daughter-label centroids,predicted_centers,7.1528098545274466,0.8660254037844386,185.6977245708548,,16.807757181492384,,84.0,165.5,93.0,,,18.138357147217054,,
9.0,197.0,120.0,56.0,,1.1186718466407743,,9.0,199.0,121.0,61.0,gastruloid_nuclei,True,4.769696007084728,32,released prediction raster plus released raw daughter-label centroids,predicted_centers,4.042676755371957,0.8660254037844386,140.84978213671815,,13.94784732667859,,197.5,120.5,56.5,,,15.066519173319364,,
2.0,139.0,249.0,101.0,,2.051723880559722,,2.0,140.0,248.0,104.0,gastruloid_nuclei,True,3.3166247903554,33,released prediction raster plus released raw daughter-label centroids,predicted_centers,20.408748156414827,0.8660254037844386,116.77524324046912,,12.090411743171229,,139.0,249.0,101.0,,,14.142135623730951,,
8.0,166.0,83.0,85.0,,1.8691537228774813,,8.0,166.0,85.0,85.0,gastruloid_nuclei,True,2.1213203435596424,34,released prediction raster plus released raw daughter-label centroids,predicted_centers,8.912196915178885,0.8660254037844386,144.44593774125153,,15.042380802410282,,166.5,83.0,85.5,,,16.911534525287763,,
4.5,281.0,84.0,118.0,,,,4.0,282.0,83.0,121.0,gastruloid_nuclei,False,,35,released prediction raster plus released raw daughter-label centroids,predicted_centers,,0.8660254037844386,138.27401798335245,,13.064104625212973,production gather_groundtruth_info found no label pair within per-axis atol=3,,,,,,,,
8.0,258.0,157.0,52.0,,0.3589594202169035,,8.0,259.0,159.0,53.0,gastruloid_nuclei,True,1.8708286933869707,36,released prediction raster plus released raw daughter-label centroids,predicted_centers,5.467249566906822,0.8660254037844386,84.67604359212302,,10.686401596970358,,258.0,157.5,52.5,,,11.045361017187261,,
7.0,222.0,210.0,101.0,,0.4620335658627184,,7.0,223.0,210.0,104.0,gastruloid_nuclei,True,2.692582403567252,37,released prediction raster plus released raw daughter-label centroids,predicted_centers,6.288986125376634,0.8660254037844386,197.7461428258753,,16.301021048377493,,222.0,210.0,101.5,,,16.76305461424021,,
3.0,261.0,134.0,33.0,,2.012980492627996,,3.0,260.0,134.0,35.0,gastruloid_nuclei,True,2.23606797749979,38,released prediction raster plus released raw daughter-label centroids,predicted_centers,9.29434717987533,0.8660254037844386,126.05551872661287,,13.34931100310922,,261.0,134.0,33.0,,,15.362291495737216,,
3.0,271.0,90.0,72.0,,1.9280807656636973,,3.0,272.0,91.0,72.0,gastruloid_nuclei,True,1.224744871391589,39,released prediction raster plus released raw daughter-label centroids,predicted_centers,10.312852406751524,0.8660254037844386,129.42507027737636,,13.368977775114658,,271.0,90.5,72.5,,,15.297058540778355,,
8.0,131.0,249.0,124.0,,0.5767315194944427,,8.0,132.0,248.0,122.0,gastruloid_nuclei,True,2.29128784747792,40,released prediction raster plus released raw daughter-label centroids,predicted_centers,20.8155893944659,0.8660254037844386,110.4840639441278,,11.393385345886411,,131.5,249.0,124.0,,,10.816653826391969,,
7.0,115.0,245.0,66.0,,0.7426676157798475,,7.0,117.0,246.0,66.0,gastruloid_nuclei,True,2.0615528128088303,41,released prediction raster plus released raw daughter-label centroids,predicted_centers,8.840346812294372,0.8660254037844386,285.9658526069384,,17.2850887615401,,115.0,245.5,66.0,,,18.027756377319946,,
7.0,226.0,85.0,74.0,,3.6602015916867288,,7.0,227.0,85.0,77.0,gastruloid_nuclei,True,2.7386127875258306,42,released prediction raster plus released raw daughter-label centroids,predicted_centers,5.2864823547131445,0.8660254037844386,231.9581682939997,,16.08821606644477,,226.0,85.5,74.5,,,19.748417658131498,,
6.0,221.0,139.0,137.0,,0.570390015490382,,6.0,223.0,140.0,136.0,gastruloid_nuclei,True,2.345207879911715,43,released prediction raster plus released raw daughter-label centroids,predicted_centers,9.343606550151215,0.8660254037844386,185.69772457085497,,16.807757181492384,,221.5,139.0,137.5,,,17.378147196982766,,
6.0,190.0,148.0,97.0,,6.992761968681972,,7.0,191.0,148.0,98.0,gastruloid_nuclei,True,1.8027756377319946,44,released prediction raster plus released raw daughter-label centroids,predicted_centers,5.650080168259978,0.8660254037844386,178.20867431515614,,15.05501971698052,,190.0,148.5,97.0,,,8.06225774829855,,
7.0,326.0,182.0,102.0,,0.5545728860385903,,7.0,326.0,183.0,102.0,gastruloid_nuclei,True,0.5,45,released prediction raster plus released raw daughter-label centroids,predicted_centers,11.813352042374534,0.8660254037844386,110.70916662456266,,9.88573362287196,,326.0,182.5,102.0,,,10.44030650891055,,
