mode,evaluated_index,distance_error_voxels,time_distance_error_frames,full_quaternion_angle_error_deg,length_error_voxels
matched_groundtruth_centers,86,0.5,0.0,6.888431707371588,1.5429106
matched_groundtruth_centers,87,0.5,0.0,12.891311283125544,1.0248919
matched_groundtruth_centers,88,0.5,0.0,18.49302565205759,1.365036
matched_groundtruth_centers,89,0.7071067811865476,0.0,17.910659999408047,3.878148
matched_groundtruth_centers,90,0.7071067811865476,0.0,14.792911280258792,0.86170006
matched_groundtruth_centers,91,0.5,0.0,34.97367205088966,1.4540911
matched_groundtruth_centers,92,0.5,0.0,19.621795179365602,5.1015654
matched_groundtruth_centers,93,0.5,0.0,6.730845596632592,1.8440418
matched_groundtruth_centers,94,0.7071067811865476,0.0,13.887596011143287,4.3099775
matched_groundtruth_centers,95,0.7071067811865476,0.0,178.12080256402805,1.1858406
matched_groundtruth_centers,96,0.8660254037844386,0.0,32.662575604456045,5.981738
matched_groundtruth_centers,97,0.5,0.0,21.709331140926857,0.52386093
matched_groundtruth_centers,98,0.0,0.0,9.391450970058195,3.2704115
matched_groundtruth_centers,99,0.5,0.0,42.98809156310526,1.2658806
matched_groundtruth_centers,100,0.0,0.0,31.54068689603757,1.894311
matched_groundtruth_centers,101,0.7071067811865476,0.0,6.082269564403927,2.5415964
matched_groundtruth_centers,102,0.5,0.0,10.374769061504809,1.6607485
matched_groundtruth_centers,103,0.7071067811865476,0.0,8.17399322890333,0.24873924
matched_groundtruth_centers,104,0.7071067811865476,0.0,24.3701707596511,1.4711208
matched_groundtruth_centers,105,0.8660254037844386,0.0,36.649290711707856,1.505559
matched_groundtruth_centers,106,0.5,0.0,12.948010359217921,2.0802717
matched_groundtruth_centers,107,0.5,0.0,6.889237006944589,0.04609871
matched_groundtruth_centers,108,0.8660254037844386,0.0,28.04912406927465,0.3225603
matched_groundtruth_centers,109,0.0,0.0,38.51728596241714,1.3661976
matched_groundtruth_centers,110,0.5,0.0,7.827600677807525,1.4849043
matched_groundtruth_centers,111,0.8660254037844386,0.0,37.418728975699864,0.35812473
matched_groundtruth_centers,112,0.5,0.0,24.56975950761058,0.5524006
matched_groundtruth_centers,113,0.5,0.0,13.791346792661418,1.0873623
matched_groundtruth_centers,114,0.7071067811865476,0.0,163.46572825775013,3.9102392
matched_groundtruth_centers,115,0.5,0.0,6.531318802724729,1.2233372
matched_groundtruth_centers,116,0.5,0.0,7.0579652028757325,0.24228477
matched_groundtruth_centers,117,0.0,0.0,14.09699612726479,2.4789886
matched_groundtruth_centers,118,0.7071067811865476,0.0,12.324909421709396,0.79323006
matched_groundtruth_centers,119,0.8660254037844386,0.0,31.808266472162313,1.8837347
matched_groundtruth_centers,120,0.7071067811865476,0.0,7.915233181362678,2.4892092
predicted_centers,0,2.0615528128088303,0.0,10.592110864358045,5.240632
predicted_centers,1,2.5,0.0,13.241396883705425,3.0814114
predicted_centers,2,1.224744871391589,0.0,22.25385139187381,0.7658682
predicted_centers,3,2.0615528128088303,0.0,17.521598577963637,0.14067173
predicted_centers,4,1.0,0.0,13.556504396666961,1.4178448
predicted_centers,5,2.1213203435596424,0.0,12.215100404308963,0.078495026
predicted_centers,6,12.278029157808675,2.0,127.54456369637519,0.48510456
predicted_centers,7,3.6742346141747673,0.0,35.198161242287576,0.7488804
predicted_centers,8,3.3166247903554,0.0,176.66796674487108,3.037878
predicted_centers,9,3.9370039370059056,0.0,113.55357041301097,2.44732
predicted_centers,10,2.8722813232690143,0.0,15.202810519278461,0.12082291
predicted_centers,11,2.692582403567252,0.0,141.0714714361219,2.773159
predicted_centers,12,15.660459763365825,0.0,92.18686148165305,7.0567713
predicted_centers,13,2.9154759474226504,0.0,9.481133638037678,0.15086651
predicted_centers,14,4.55521678957215,0.0,17.456033775805167,1.6768608
predicted_centers,15,3.5355339059327378,0.0,4.944903884868127,1.1016588
predicted_centers,16,3.2015621187164243,0.0,17.93511607014124,0.8853817
predicted_centers,17,4.301162633521313,0.0,11.649352476029089,2.1682062
predicted_centers,18,10.793516572461451,1.0,141.28441514286948,1.6962652
predicted_centers,19,2.7386127875258306,0.0,13.869908626855985,1.484333
